³õÊ¼Ìõ¼þ		
1		
14		
1	74.55679221	88.46667207
19	74.69525103	83.56627972
58	73.57748125	81.1288242
83	72.24263879	87.91328545
121	70.97669321	85.0569887
138	70.17050243	83.66509808
186	68.9904693	85.74435108
212	68.28292573	79.5734024
262	65.62179421	79.15136676
284	65.01075082	46.33673679
313	63.79207474	46.71964545
352	62.53254757	49.06578683
379	61.63999917	48.33135159
420	60.18	44.25
